1:Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
629:|||||||000001|10/01/2024|Vente|150000,00|6||RUE|3480|SAMARITAINE|1000|BOURG-EN-BRESSE|01|53||AD|223||||||||||||0|1|Maison||40|1|S||58
630:|||||||000001|09/01/2024|Vente|166300,00|511||RUE|0500|SAINT EXUPERY|1480|JASSANS-RIOTTIER|01|194||AO|126||26|69,11|32||||||||2|3|Dépendance||0|0|||
631:|||||||000001|09/01/2024|Vente|166300,00|511||RUE|0500|SAINT EXUPERY|1480|JASSANS-RIOTTIER|01|194||AO|126||26|69,11|32||||||||2|3|Dépendance||0|0|||
632:|||||||000001|09/01/2024|Vente|166300,00|511||RUE|0500|SAINT EXUPERY|1480|JASSANS-RIOTTIER|01|194||AO|126||26|69,11|32||||||||2|2|Appartement||68|3|||
633:|||||||000001|08/01/2024|Vente|420000,00|43||RUE|3480|SAMARITAINE|1000|BOURG-EN-BRESSE|01|53||BC|140||||||||||||0|1|Maison||100|3|S||194
634:|||||||000001|05/01/2024|Vente|3000,00||||B199|QUEUE DES FOURCHES|1240|DOMPIERRE-SUR-VEYLE|01|145||C|204||||||||||||0||||||BS||12090
635:|||||||000001|10/01/2024|Vente|74000,00|281||AV|0140|DE MACON|1440|VIRIAT|01|451||BL|45||27||67|33,73|||||||2|2|Appartement||29|1|||
636:|||||||000001|10/01/2024|Vente|74000,00|281||AV|0140|DE MACON|1440|VIRIAT|01|451||BL|45||27||67|33,73|||||||2|3|Dépendance||0|0|||
637:|||||||000001|10/01/2024|Vente|74000,00|281||AV|0140|DE MACON|1440|VIRIAT|01|451||BL|45||27||67|33,73|||||||2|3|Dépendance||0|0|||
638:|||||||000001|05/01/2024|Vente|1559,70||||B040|LES BRODATS|1570|FEILLENS|01|159||C|711||||||||||||0||||||BT||920
639:|||||||000001|05/01/2024|Vente|1559,70||||B282|TERRE DES SEMSES|1570|FEILLENS|01|159||C|915||||||||||||0||||||BT||270
640:|||||||000001|05/01/2024|Vente|1559,70||||B282|TERRE DES SEMSES|1570|FEILLENS|01|159||C|922||||||||||||0||||||BT||1280
641:|||||||000001|05/01/2024|Vente|1559,70||||B108|CURTIL VIEUX|1570|FEILLENS|01|159||C|962||||||||||||0||||||BT||759
642:|||||||000001|05/01/2024|Vente|1559,70||||B106|LA CROIX DE VIOLE|1570|FEILLENS|01|159||C|1361||||||||||||0||||||BT||880
643:|||||||000001|05/01/2024|Vente|165000,00|431||RUE|0497|DU RHONE|1200|VALSERHONE|01|33|18|AE|263||||||||||||0|3|Dépendance||0|0|S||384
644:|||||||000001|05/01/2024|Vente|165000,00|431||RUE|0497|DU RHONE|1200|VALSERHONE|01|33|18|AE|263||||||||||||0|3|Dépendance||0|0|S||384
645:|||||||000001|05/01/2024|Vente|165000,00|431||RUE|0497|DU RHONE|1200|VALSERHONE|01|33|18|AE|263||||||||||||0|2|Appartement||48|3|S||384
646:|||||||000001|05/01/2024|Vente|165000,00|431||RUE|0497|DU RHONE|1200|VALSERHONE|01|33|18|AE|263||||||||||||0|2|Appartement||34|2|S||384
647:|||||||000001|09/01/2024|Vente|365000,00|206||RUE|0183|NELSON MANDELA|1630|ST-GENIS-POUILLY|01|354||AY|146||38|77,60|||||||||1|2|Appartement||77|3|||
648:|||||||000001|09/01/2024|Vente|365000,00|206||RUE|0183|NELSON MANDELA|1630|ST-GENIS-POUILLY|01|354||AY|146||65||||||||||1|3|Dépendance||0|0|||
649:|||||||000001|09/01/2024|Vente|519468,00|12||RUE|0054|DU TURET|1210|VERSONNEX|01|435||AD|86||||||||||||0|1|Maison||99|5|S||707
650:|||||||000001|09/01/2024|Vente|355000,00|195||RUE|0023|DE CHAPEAUROUGE|1280|PREVESSIN-MOENS|01|313||AN|236||13|74,66|49||||||||2|3|Dépendance||0|0|||
651:|||||||000001|09/01/2024|Vente|355000,00|195||RUE|0023|DE CHAPEAUROUGE|1280|PREVESSIN-MOENS|01|313||AN|236||26||||||||||1|3|Dépendance||0|0|||
652:|||||||000001|09/01/2024|Vente|355000,00|195||RUE|0023|DE CHAPEAUROUGE|1280|PREVESSIN-MOENS|01|313||AN|236||13|74,66|49||||||||2|2|Appartement||74|3|||
653:|||||||000001|05/01/2024|Vente|260000,00||||B070|VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|616||||||||||||0||||||S||135
654:|||||||000001|05/01/2024|Vente|260000,00||||B070|VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|824||||||||||||0||||||AB||899
655:|||||||000001|18/01/2024|Vente|155000,00|685||RTE|0500|DE TREVOUX|1600|REYRIEUX|01|322||AR|605||||||||||||0|4|Local industriel. commercial ou assimilé||47|0|S||375
656:|||||||000001|17/01/2024|Vente|521800,00||||B027|LES FAYES|1600|SAINT-DIDIER-DE-FORMANS|01|347||C|589||||||||||||0||||||S||9
657:|||||||000001|17/01/2024|Vente|521800,00|806||CHE|0130|CHARBONNET|1600|SAINT-DIDIER-DE-FORMANS|01|347||C|704||||||||||||0|3|Dépendance||0|0|S||924
658:|||||||000001|17/01/2024|Vente|521800,00|806||CHE|0130|CHARBONNET|1600|SAINT-DIDIER-DE-FORMANS|01|347||C|704||||||||||||0|1|Maison||126|5|S||924
659:|||||||000001|17/01/2024|Vente|521800,00||||B027|LES FAYES|1600|SAINT-DIDIER-DE-FORMANS|01|347||C|706||||||||||||0||||||S||108
660:|||||||000001|11/01/2024|Vente|557590,00||||B018|LES ROUJUS|1170|SEGNY|01|399||AC|89||||||||||||0||||||AB||217
661:|||||||000001|11/01/2024|Vente|557590,00|61||RTE|0100|DE VERSONNEX|1170|SEGNY|01|399||AC|93||||||||||||0|1|Maison||110|4|S||272
662:|||||||000001|11/01/2024|Vente|557590,00||||B018|LES ROUJUS|1170|SEGNY|01|399||AC|95||||||||||||0||||||S||23
663:|||||||000001|11/01/2024|Vente|557590,00||||B018|LES ROUJUS|1170|SEGNY|01|399||AC|96||||||||||||0||||||S||40
664:|||||||000001|06/01/2024|Vente|2000,00||||B034|MONMOLLARD|1300|PREMEYZEL|01|310||A|293||||||||||||0||||||T||6990
665:|||||||000001|06/01/2024|Vente|2000,00||||B034|MONMOLLARD|1300|PREMEYZEL|01|310||A|294||||||||||||0||||||BT||2745
666:|||||||000001|06/01/2024|Vente|3060,00||||B396|VALANGON|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|A|18||||||||||||0||||||L|FRICH|1590
667:|||||||000001|06/01/2024|Vente|3060,00||||B252|LA BLETONNA|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|A|107||||||||||||0||||||P||4560
668:|||||||000001|06/01/2024|Vente|3060,00||||B300|LA COMBE VALANGON|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|A|121||||||||||||0||||||P||1627
669:|||||||000001|06/01/2024|Vente|3060,00||||B330|LES FOUGERES|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|B|271||||||||||||0||||||BT||170
670:|||||||000001|06/01/2024|Vente|3060,00||||B330|LES FOUGERES|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|B|275||||||||||||0||||||T||2169
671:|||||||000001|06/01/2024|Vente|3060,00||||B358|AU PILLON|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|540||||||||||||0||||||L|FRICH|2800
672:|||||||000001|06/01/2024|Vente|3060,00||||B399|LES VERNES|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|579||||||||||||0||||||L|FRICH|2050
673:|||||||000001|06/01/2024|Vente|3060,00||||B361|LE PLOTRIER|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|682||||||||||||0||||||L|FRICH|600
674:|||||||000001|06/01/2024|Vente|3060,00||||B251|LA BIBETTE|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|730||||||||||||0||||||L|FRICH|260
675:|||||||000001|06/01/2024|Vente|3060,00||||B366|LES RAVOUZES|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|767||||||||||||0||||||P||470
676:|||||||000001|06/01/2024|Vente|3060,00||||B366|LES RAVOUZES|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|770||||||||||||0||||||P||320
677:|||||||000001|06/01/2024|Vente|3060,00||||B318|AU CRET|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|799||||||||||||0||||||P||1285
678:|||||||000001|06/01/2024|Vente|3060,00||||B312|LA COTE NOIRE|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|1638||||||||||||0||||||L|FRICH|817
679:|||||||000001|06/01/2024|Vente|1000,00||||B408|AU VIEUDRIN|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|C|210||||||||||||0||||||BT||350
680:|||||||000001|06/01/2024|Vente|1000,00||||B363|POLAILLAT|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|376||||||||||||0||||||T||1293
681:|||||||000001|06/01/2024|Vente|1000,00||||B382|SOUS BALME|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|526||||||||||||0||||||BT||310
682:|||||||000001|06/01/2024|Vente|1000,00||||B382|SOUS BALME|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|527||||||||||||0||||||T||4792
683:|||||||000001|06/01/2024|Vente|1000,00||||B389|LA TARQUE|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|876||||||||||||0||||||BT||1673
684:|||||||000001|06/01/2024|Vente|1000,00||||B389|LA TARQUE|1250|BOHAS-MEYRIAT-RIGNAT|01|245|324|D|877||||||||||||0||||||BT||476
685:|||||||000001|06/01/2024|Vente|1000,00||||B063|AU GRAND GAVIGNON|1250|BOHAS-MEYRIAT-RIGNAT|01|245||A|439||||||||||||0||||||BT||3723
686:|||||||000001|08/01/2024|Vente|80000,00||||B222|FIN DERNIERE|1260|VALROMEY-SUR-SERAN|01|36|221|C|109||||||||||||0||||||S||275
687:|||||||000001|08/01/2024|Vente|80000,00||||B222|FIN DERNIERE|1260|VALROMEY-SUR-SERAN|01|36|221|C|110||||||||||||0||||||P||1405
688:|||||||000001|11/01/2024|Vente|157000,00||||B065|LA TERNIERE|1800|FARAMANS|01|156||C|1417||||||||||||0||||||AG||713
689:|||||||000001|11/01/2024|Vente|157000,00||||B065|LA TERNIERE|1800|FARAMANS|01|156||C|1420||||||||||||0||||||AG||120
690:|||||||000001|12/01/2024|Vente|1800,00||||B004|BARBARAIT|1140|GARNERANS|01|167||A|541||||||||||||0||||||T||872
691:|||||||000001|12/01/2024|Vente|1800,00||||B004|BARBARAIT|1140|GARNERANS|01|167||A|542||||||||||||0||||||T||851
692:|||||||000001|12/01/2024|Vente|1800,00||||B121|RIVONS|1140|GARNERANS|01|167||ZA|137||||||||||||0||||||P||14730
693:|||||||000001|12/01/2024|Vente|1800,00||||B073|LYBAISE|1140|GARNERANS|01|167||ZB|64||||||||||||0||||||P||1690
694:|||||||000001|05/01/2024|Vente en l'état futur d'achèvement|136279,98|70||RUE|2324|DE LOEZE|1000|BOURG-EN-BRESSE|01|53||CK|173||90||||||||||1||||||||
695:|||||||000001|05/01/2024|Vente en l'état futur d'achèvement|136279,98|70||RUE|2324|DE LOEZE|1000|BOURG-EN-BRESSE|01|53||CK|173||212||||||||||1||||||||
696:|||||||000001|05/01/2024|Vente|633000,00||||B008|LA GENETIERE|1600|MASSIEUX|01|238||AK|34||||||||||||0||||||S||25
697:|||||||000001|05/01/2024|Vente|633000,00||||B008|LA GENETIERE|1600|MASSIEUX|01|238||AK|35||||||||||||0||||||S||46
698:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|1|Maison||210|6|S||500
699:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|1|Maison||210|6|J||1124
700:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|3|Dépendance||0|0|J||1124
701:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|3|Dépendance||0|0|J||1124
702:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|3|Dépendance||0|0|S||500
703:|||||||000001|05/01/2024|Vente|633000,00|606||RTE|0165|DE LA GENETIERE|1600|MASSIEUX|01|238||AK|36||||||||||||0|3|Dépendance||0|0|S||500
704:|||||||000001|05/01/2024|Vente|633000,00||||B008|LA GENETIERE|1600|MASSIEUX|01|238||AK|37||||||||||||0||||||S||404
705:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1922||||||||||||0||||||S||771
706:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1926||||||||||||0||||||AB||759
707:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1929||||||||||||0||||||S||205
708:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1933||||||||||||0||||||AB||235
709:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1935||||||||||||0||||||S||59
710:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1936||||||||||||0||||||S||28
711:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1937||||||||||||0||||||S||5
712:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1939||||||||||||0||||||S||555
713:|||||||000001|09/01/2024|Vente|95050,00||||B047|LES COMBES|1570|MANZIAT|01|231||C|1941||||||||||||0||||||S||121
714:|||||||000001|04/01/2024|Vente|120000,00||||B098|LA POYAROSSE|1240|SAINT-PAUL-DE-VARAX|01|383||AB|47||||||||||||0||||||L||6791
715:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|185000,00||||B135|CHATILLON NORD|1200|VALSERHONE|01|33|91|AB|124||77||||||||||1|3|Dépendance||0|0|||
716:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|185000,00||||B135|CHATILLON NORD|1200|VALSERHONE|01|33|91|AB|124||34||||||||||1|2|Appartement||46|2|||
717:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|185000,00||||B135|CHATILLON NORD|1200|VALSERHONE|01|33|91|AB|124||53||||||||||1|3|Dépendance||0|0|||
718:|||||||000001|12/01/2024|Vente en l'état futur d'achèvement|185000,00||||B135|CHATILLON NORD|1200|VALSERHONE|01|33|91|AB|124||62||||||||||1|3|Dépendance||0|0|||
719:|||||||000001|03/01/2024|Vente|121000,00|700||AV|0395|ST EXUPERY|1150|LAGNIEU|01|202||F|978||249|71,77|||||||||1|2|Appartement||77|4|||
720:|||||||000001|03/01/2024|Vente|121000,00|700||AV|0395|ST EXUPERY|1150|LAGNIEU|01|202||F|978||249|71,77|||||||||1|3|Dépendance||0|0|||
721:|||||||000001|03/01/2024|Vente|121000,00|700||AV|0395|ST EXUPERY|1150|LAGNIEU|01|202||F|978||208||||||||||1|3|Dépendance||0|0|||
722:|||||||000001|12/01/2024|Vente|760320,00|80||RUE|0490|DE LAUSANNE|1220|DIVONNE-LES-BAINS|01|143||AH|197||47|117,71|66||83||||||3|3|Dépendance||0|0|||
723:|||||||000001|12/01/2024|Vente|760320,00|80||RUE|0490|DE LAUSANNE|1220|DIVONNE-LES-BAINS|01|143||AH|197||47|117,71|66||83||||||3|2|Appartement||123|4|||
724:|||||||000001|12/01/2024|Vente|760320,00|80||RUE|0490|DE LAUSANNE|1220|DIVONNE-LES-BAINS|01|143||AH|197||47|117,71|66||83||||||3|3|Dépendance||0|0|||
725:|||||||000001|12/01/2024|Vente|140000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1285||||||||||||0||||||AB||425
726:|||||||000001|12/01/2024|Vente|140000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1319||||||||||||0||||||AG||127
727:|||||||000001|12/01/2024|Vente|140000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1323||||||||||||0||||||S||236
728:|||||||000001|12/01/2024|Vente|140000,00||||B038|LA RAPE|1540|PERREX|01|291||B|1324||||||||||||0||||||AG||188
729:|||||||000001|18/01/2024|Vente|270000,00|2||RUE|0025|DE BOURGOGNE|1460|MONTREAL LA CLUSE|01|265||AI|323||||||||||||0|1|Maison||88|4|S||768
730:|||||||000001|15/01/2024|Vente|150550,00|6||RUE|2510|MAL DE LATTRE DE TASSIGNY|1000|BOURG-EN-BRESSE|01|53||AE|105||111||138|65,37|147||||||3|3|Dépendance||0|0|||
731:|||||||000001|15/01/2024|Vente|150550,00|6||RUE|2510|MAL DE LATTRE DE TASSIGNY|1000|BOURG-EN-BRESSE|01|53||AE|105||111||138|65,37|147||||||3|2|Appartement||65|3|||
732:|||||||000001|15/01/2024|Vente|150550,00|6||RUE|2510|MAL DE LATTRE DE TASSIGNY|1000|BOURG-EN-BRESSE|01|53||AE|105||111||138|65,37|147||||||3|3|Dépendance||0|0|||
733:|||||||000001|16/01/2024|Vente|90552,00||||B012|LE PELEUX|1090|MONTMERLE-SUR-SAONE|01|263||AB|1037||||||||||||0||||||AB||1372
734:|||||||000001|09/01/2024|Vente|1,00||||B118|LE VILLAGE|1400|SANDRANS|01|393||D|613||||||||||||0||||||AB||130
735:|||||||000001|09/01/2024|Vente|1,00||||B118|LE VILLAGE|1400|SANDRANS|01|393||D|614||||||||||||0||||||AB||132
736:|||||||000001|04/01/2024|Vente|230000,00|5045||GR|0038|GRANDE RUE|1500|AMBRONAY|01|7||AB|251||||||||||||0|3|Dépendance||0|0|S||197
737:|||||||000001|04/01/2024|Vente|230000,00|5045||GR|0038|GRANDE RUE|1500|AMBRONAY|01|7||AB|251||||||||||||0|1|Maison||152|6|S||197
738:|||||||000001|08/01/2024|Vente|750,00||||B103|LES COMBETTES|1110|PLATEAU D'HAUTEVILLE|01|185||O|18||||||||||||0||||||BT||580
739:|||||||000001|08/01/2024|Vente|750,00||||B197|LA GROBE|1110|PLATEAU D'HAUTEVILLE|01|185||O|41||||||||||||0||||||L||5131
740:|||||||000001|08/01/2024|Vente|750,00||||B197|LA GROBE|1110|PLATEAU D'HAUTEVILLE|01|185||O|42||||||||||||0||||||BT||3393
741:|||||||000002|08/01/2024|Vente|600000,00||||B170|VILLARD|1220|DIVONNE-LES-BAINS|01|143||AC|177||||||||||||0||||||S||132
742:|||||||000001|05/01/2024|Vente|1,00||||B101|TERRE DE VAREY|1160|PONT-D AIN|01|304||ZE|360||||||||||||0||||||T||60
743:|||||||000001|05/01/2024|Vente|1,00||||B101|TERRE DE VAREY|1160|PONT-D AIN|01|304||ZE|361||||||||||||0||||||T||1124
744:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||75|3|S||436
745:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|3|Dépendance||0|0|S||436
746:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|3|Dépendance||0|0|S||436
747:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||83|4|S||436
748:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||75|3|S||436
749:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||83|4|S||436
750:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||83|4|S||436
751:|||||||000001|09/01/2024|Vente|138000,00|3||LOT|A040|LES CERISIERS|1400|SULIGNAT|01|412||A|1193||||||||||||0|1|Maison||75|3|S||436
752:|||||||000001|08/01/2024|Vente|1000,00||||B076|MAILLARD|1400|CHATILLON-SUR-CHALARONNE|01|93||A|968||||||||||||0||||||S||97
753:|||||||000001|19/01/2024|Vente|130000,00|18||RUE|0165|DE LA VEZERONCE|1200|INJOUX-GENISSIAT|01|189|131|D|419||||||||||||0|3|Dépendance||0|0|S||205
754:|||||||000001|19/01/2024|Vente|130000,00|18||RUE|0165|DE LA VEZERONCE|1200|INJOUX-GENISSIAT|01|189|131|D|419||||||||||||0|1|Maison||141|4|S||205
755:|||||||000001|19/01/2024|Vente|130000,00|18||RUE|0165|DE LA VEZERONCE|1200|INJOUX-GENISSIAT|01|189|131|D|420||||||||||||0|3|Dépendance||0|0|S||35
756:|||||||000001|19/01/2024|Vente|130000,00|22||RUE|0165|DE LA VEZERONCE|1200|INJOUX-GENISSIAT|01|189|131|D|421||||||||||||0|3|Dépendance||0|0|S||27
757:|||||||000001|19/01/2024|Vente|130000,00||||B132|SOUS BERIAZ|1200|INJOUX-GENISSIAT|01|189|131|D|759||||||||||||0||||||P||730
758:|||||||000001|19/01/2024|Vente|130000,00||||B086|BERIAZ|1200|INJOUX-GENISSIAT|01|189|131|D|848||||||||||||0||||||S||368
759:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|453||||||||||||0||||||T||730
760:|||||||000001|09/01/2024|Vente|330000,00|1183||RTE|0008|D AMBERIEU|1320|CHALAMONT|01|74||B|454||||||||||||0|1|Maison||115|5|S||1380
761:|||||||000001|09/01/2024|Vente|330000,00|1183||RTE|0008|D AMBERIEU|1320|CHALAMONT|01|74||B|454||||||||||||0|3|Dépendance||0|0|S||1380
762:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|501||||||||||||0||||||P||3006
763:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|502||||||||||||0||||||P||102
764:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|503||||||||||||0||||||P||563
765:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|634||||||||||||0||||||T||95
766:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|636||||||||||||0||||||T||122
767:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|637||||||||||||0||||||T||2559
768:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|639||||||||||||0||||||T||820
769:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|640||||||||||||0||||||T||700
770:|||||||000001|09/01/2024|Vente|330000,00||||B026|LES BROSSES|1320|CHALAMONT|01|74||B|688||||||||||||0||||||T||885
771:|||||||000001|17/01/2024|Vente|124503,00|138||RTE|0186|DE GENEVE|1120|DAGNEUX|01|142||AB|162||31||||||||||1|2|Appartement||45|2|||
772:|||||||000001|17/01/2024|Vente|124503,00|138||RTE|0186|DE GENEVE|1120|DAGNEUX|01|142||AB|162||26||||||||||1|3|Dépendance||0|0|||
773:|||||||000001|15/01/2024|Vente|315000,00|109||ALL|0257|DES MESANGES|1600|MASSIEUX|01|238||AD|57||4||||||||||1|1|Maison||100|3|||
774:|||||||000001|17/01/2024|Vente|108955,84|7||RUE|2610|DES MARRONNIERS|1000|BOURG-EN-BRESSE|01|53||AD|739||75|27,40|||||||||1|2|Appartement||27|1|||
775:|||||||000001|16/01/2024|Vente|374830,00|210||RUE|0210|DES GUEPIERS|1360|BALAN|01|27||ZB|473||||||||||||0|1|Maison||113|5|S||1027
776:|||||||000001|03/01/2024|Vente|118650,00|27||RUE|0110|BUFFON|1200|VALSERHONE|01|33||AH|213||60|70,58|67||||||||2|2|Appartement||69|1|||
777:|||||||000001|03/01/2024|Vente|118650,00|27||RUE|0110|BUFFON|1200|VALSERHONE|01|33||AH|213||60|70,58|67||||||||2|3|Dépendance||0|0|||
778:|||||||000001|12/01/2024|Vente|820000,00|1||RUE|0068|DES CRETS|1630|ST-GENIS-POUILLY|01|354||AZ|15||||||||||||0|1|Maison||151|5|S||1061
779:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|1|Maison||155|8|S||1000
780:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|2|Appartement||40|1|P||974
781:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|3|Dépendance||0|0|P||974
782:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|3|Dépendance||0|0|S||1000
783:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|1|Maison||155|8|P||974
784:|||||||000001|09/01/2024|Vente|772506,00|111||CHE|0160|DE LA RAMAZ|1630|SERGY|01|401||B|1332||||||||||||0|2|Appartement||40|1|S||1000
785:|||||||000001|15/01/2024|Vente|372950,00|268|B|CHE|0540|DE VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|708||||||||||||0|3|Dépendance||0|0|S||611
786:|||||||000001|15/01/2024|Vente|372950,00|268|B|CHE|0540|DE VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|708||||||||||||0|3|Dépendance||0|0|S||611
787:|||||||000001|15/01/2024|Vente|372950,00|268|B|CHE|0540|DE VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|708||||||||||||0|2|Appartement||92|4|S||611
788:|||||||000001|15/01/2024|Vente|372950,00|268|B|CHE|0540|DE VEISSIEUX LE HAUT|1600|REYRIEUX|01|322||AM|708||||||||||||0|2|Appartement||35|2|S||611
789:|||||||000001|05/01/2024|Vente|285000,00|19||RUE|0830|DE ST DIDIER|1700|NEYRON|01|275||AD|525||23||45|82,69|||||||2|3|Dépendance||0|0|||
790:|||||||000001|05/01/2024|Vente|285000,00|19||RUE|0830|DE ST DIDIER|1700|NEYRON|01|275||AD|525||7||||||||||1|3|Dépendance||0|0|||
791:|||||||000001|05/01/2024|Vente|285000,00|19||RUE|0830|DE ST DIDIER|1700|NEYRON|01|275||AD|525||23||45|82,69|||||||2|2|Appartement||82|4|||
792:|||||||000001|18/01/2024|Vente|340000,00|57||RTE|0005|DE CESSY|1210|VERSONNEX|01|435||AI|162||26|72,90|62||||||||2|3|Dépendance||0|0|||
